Sample1	Sample2	Distance	Species_2	Species_1	Comparison
NM17.3	Andreas168	0.938700823	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas170	0.980309423	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas169	0.985126859	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas164	0.969072165	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas170	0.980309423	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas174	0.985481896	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas171	0.985304409	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas172	0.98245614	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas171	0.985304409	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas163	0.972542073	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas167	0.979052984	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas173	0.984416039	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas167	0.979052984	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas173	0.984416039	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas172	0.98245614	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas166	0.96760413	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas168	0.989723045	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas164	0.969072165	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas163	0.972542073	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas174	0.985481896	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas165	0.968705548	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas178	0.968705548	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas169	0.985126859	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas168	0.989723045	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas166	0.96760413	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas165	0.968705548	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.30	Andreas178	0.968705548	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas167	0.978873239	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas178	0.898176292	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas167	0.978873239	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas178	0.898176292	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas163	0.974540311	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas172	0.912635921	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas169	0.884615385	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas168	0.937923457	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas166	0.96373057	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas173	0.856466877	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas165	0.88482984	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas168	0.937923457	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas164	0.952501355	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas165	0.88482984	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas174	0.923733531	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas173	0.856466877	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas172	0.912635921	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas163	0.974540311	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas170	0.905453859	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas166	0.96373057	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas170	0.905453859	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas164	0.952501355	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas169	0.884615385	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas171	0.90607318	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas174	0.923733531	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.31	Andreas171	0.90607318	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas165	0.9289012	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas174	0.935779817	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas165	0.9289012	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas178	0.968522141	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas174	0.935779817	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas173	0.930875576	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas170	0.930481283	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas167	0.983526113	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas170	0.930481283	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas173	0.930875576	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas178	0.968522141	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas169	0.929691825	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas167	0.983526113	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas166	0.951744081	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas163	0.977793444	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas164	0.943148688	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas169	0.929691825	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas164	0.943148688	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas172	0.934998164	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas163	0.977793444	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas168	0.938894987	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas166	0.951744081	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas168	0.938894987	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas171	0.935389134	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas172	0.934998164	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.32	Andreas171	0.935389134	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas166	0.957022118	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas171	0.908338039	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas173	0.890589135	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas166	0.957022118	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas169	0.904627007	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas169	0.904627007	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas171	0.908338039	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas168	0.927316442	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas174	0.913857678	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas165	0.904006047	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas167	0.983169705	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas174	0.913857678	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas168	0.927316442	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas167	0.983169705	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas170	0.897966939	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas173	0.890589135	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas164	0.948704006	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas178	0.959641256	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas164	0.948704006	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas172	0.903798904	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas163	0.973632985	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas165	0.904006047	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas170	0.897966939	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas163	0.973632985	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas172	0.903798904	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.34	Andreas178	0.959641256	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas174	0.925328886	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas172	0.911615688	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas171	0.90607318	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas178	0.89670915	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas167	0.97707231	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas168	0.936365304	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas166	0.962432916	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas168	0.936365304	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas165	0.876186786	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas174	0.925328886	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas169	0.882250915	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas165	0.876186786	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas178	0.89670915	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas167	0.97707231	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas172	0.911615688	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas170	0.903798904	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas163	0.974358974	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas164	0.952690502	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas166	0.962432916	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas169	0.882250915	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas170	0.903798904	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas171	0.90607318	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas163	0.974358974	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas164	0.952690502	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas173	0.822813071	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.35	Andreas173	0.822813071	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas172	0.954012624	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas172	0.954012624	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas167	0.985481896	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas164	0.957022118	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas164	0.957022118	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas167	0.985481896	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas168	0.954766625	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas169	0.949465677	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas174	0.955331412	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas170	0.952122855	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas165	0.948704006	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas173	0.950795948	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas174	0.955331412	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas170	0.952122855	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas166	0.962618494	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas165	0.948704006	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas178	0.971448838	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas169	0.949465677	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas166	0.962618494	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas178	0.971448838	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas173	0.950795948	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas163	0.975626987	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas171	0.95438976	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas163	0.975626987	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas171	0.95438976	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.36	Andreas168	0.954766625	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.37	Andreas165	0.972724052	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.37	Andreas165	0.972724052	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.37	Andreas173	0.973269605	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.37	Andreas163	0.977973568	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.37	Andreas164	0.977613256	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.37	Andreas163	0.977973568	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
NM17.37	Andreas170	0.974540311	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
